site_id,id,region,epid,measure_id,glz_class,epid_assigned,n_lepi,n_plant,av_reg_dist_lepi_pa,av_reg_dist_plant_pa,sum_troph_int_pa,n_unique_int_pa,connectance_pa,z_score_nest_pa,sum_crops_pa,n_crop_pests_pa,sizemanagementunit_ha,slope,glz,oc_ha,oc_0.25ha,p_ha,optimisation,ecovalue,cost,budget
SEG3,ESS_RDR_SEG03,SCH,SEG03,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,30.4,0.35,45,321.06,80.27,756.86,ESS_RDR,2.616560057,80.27,2505
SEG4,ESS_RDR_SEG04,SCH,SEG04,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,71.5,0.35,24,0,0,543.57,ESS_RDR,2.306725815,0,2505
SEG5,ESS_RDR_SEG05,SCH,SEG05,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,71.5,0.35,39,297.28,74.32,678.68,ESS_RDR,2.616560057,74.32,2505
SEG6,ESS_RDR_SEG06,SCH,SEG06,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,28.57,0.16,33,153.67,38.42,558.93,ESS_RDR,2.472222222,38.42,2505
SEG8,ESS_RDR_SEG08,SCH,SEG08,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,17.9,0.43,39,297.28,74.32,678.68,ESS_RDR,2.616560057,74.32,2505
SEG9,ESS_RDR_SEG09,SCH,SEG09,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,42.2,0,34,187.26,46.81,582.51,ESS_RDR,2.472222222,46.81,2505
SEG10,ESS_RDR_SEG10,SCH,SEG10,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,30.4,0.67,45,321.06,80.27,756.86,ESS_RDR,2.616560057,80.27,2505
SEG11,ESS_RDR_SEG11,SCH,SEG11,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,30.4,0,40,311.82,77.96,725.59,ESS_RDR,2.616560057,77.96,2505
SEG12,ESS_RDR_SEG12,SCH,SEG12,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,23,0.36,45,321.06,80.27,756.86,ESS_RDR,2.616560057,80.27,2505
SEG13,ESS_RDR_SEG13,SCH,SEG13,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,8.46,0.65,32,153.39,38.35,535.35,ESS_RDR,2.472222222,38.35,2505
SEG14,ESS_RDR_SEG14,SCH,SEG14,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,16.5,1.39,47,326.36,81.59,772.5,ESS_RDR,2.616560057,81.59,2505
SEG15,ESS_RDR_SEG15,SCH,SEG15,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,71.5,0.6,39,297.28,74.32,678.68,ESS_RDR,2.616560057,74.32,2505
SEG16,ESS_RDR_SEG16,SCH,SEG16,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,71.5,1.11,38,289.4,72.35,647.41,ESS_RDR,2.616560057,72.35,2505
SEG17,ESS_RDR_SEG17,SCH,SEG17,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,28.57,0.68,33,153.67,38.42,558.93,ESS_RDR,2.472222222,38.42,2505
SEG19,ESS_RDR_SEG19,SCH,SEG19,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,51.6,0.12,40,311.82,77.96,725.59,ESS_RDR,2.616560057,77.96,2505
SEG20,ESS_RDR_SEG20,SCH,SEG20,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,19,0.82,32,153.39,38.35,535.35,ESS_RDR,2.472222222,38.35,2505
SEG21,ESS_RDR_SEG21,SCH,SEG21,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,8.3,0.55,32,153.39,38.35,535.35,ESS_RDR,2.472222222,38.35,2505
SEG22,ESS_RDR_SEG22,SCH,SEG22,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,33.67,0.26,50,330.29,82.57,788.14,ESS_RDR,2.616560057,82.57,2505
SEG23,ESS_RDR_SEG23,SCH,SEG23,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,43.4,0.18,37,278.8,69.7,616.13,ESS_RDR,2.616560057,69.7,2505
SEG24,ESS_RDR_SEG24,SCH,SEG24,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,58.69,0.72,37,278.8,69.7,616.13,ESS_RDR,2.616560057,69.7,2505
SEG25,ESS_RDR_SEG25,SCH,SEG25,11,2,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.98,0.98,35,255.32,63.83,553.59,ESS_RDR,2.616560057,63.83,2505
SEG26,ESS_RDR_SEG26,SCH,SEG26,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,43.4,0.31,34,187.26,46.81,582.51,ESS_RDR,2.472222222,46.81,2505
SEG28,ESS_RDR_SEG28,SCH,SEG28,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,19.9,0.96,48,326.36,81.59,772.5,ESS_RDR,2.616560057,81.59,2505
SEG29,ESS_RDR_SEG29,SCH,SEG29,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,19.9,0.62,48,326.36,81.59,772.5,ESS_RDR,2.616560057,81.59,2505
SEG31,ESS_RDR_SEG31,SCH,SEG31,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,32.44,4.68,45,321.06,80.27,756.86,ESS_RDR,2.616560057,80.27,2505
SEG32,ESS_RDR_SEG32,SCH,SEG32,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,32.44,2.44,56,344.84,86.21,835.05,ESS_RDR,2.616560057,86.21,2505
SEG33,ESS_RDR_SEG33,SCH,SEG33,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.17,3.55,37,278.8,69.7,616.13,ESS_RDR,2.616560057,69.7,2505
SEG34,ESS_RDR_SEG34,SCH,SEG34,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,27.76,8.09,37,278.8,69.7,616.13,ESS_RDR,2.616560057,69.7,2505
SEG35,ESS_RDR_SEG35,SCH,SEG35,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,27.76,2.47,40,311.82,77.96,725.59,ESS_RDR,2.616560057,77.96,2505
SEG36,ESS_RDR_SEG36,SCH,SEG36,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,6.56,3.33,36,270.93,67.73,584.86,ESS_RDR,2.616560057,67.73,2505
SEG37,ESS_RDR_SEG37,SCH,SEG37,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,18.16,4.37,21,0,0,450.03,ESS_RDR,2.306725815,0,2505
SEG38,ESS_RDR_SEG38,SCH,SEG38,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,3.32,2.1,34,187.26,46.81,582.51,ESS_RDR,2.472222222,46.81,2505
SEG39,ESS_RDR_SEG39,SCH,SEG39,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,11.76,1.74,34,187.26,46.81,582.51,ESS_RDR,2.472222222,46.81,2505
SEG40,ESS_RDR_SEG40,SCH,SEG40,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,16.62,3.88,25,0,0,574.74,ESS_RDR,2.306725815,0,2505
SEG41,ESS_RDR_SEG41,SCH,SEG41,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.11,0.98,39,297.28,74.32,678.68,ESS_RDR,2.616560057,74.32,2505
SEG42,ESS_RDR_SEG42,SCH,SEG42,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.93,4.01,29,0,0,699.48,ESS_RDR,2.306725815,0,2505
SEG43,ESS_RDR_SEG43,SCH,SEG43,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,9.72,2.82,23,0,0,512.39,ESS_RDR,2.306725815,0,2505
SEG46,ESS_RDR_SEG46,SCH,SEG46,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,3.34,1.67,41,311.82,77.96,725.59,ESS_RDR,2.616560057,77.96,2505
SEG47,ESS_RDR_SEG47,SCH,SEG47,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,10.08,4.99,36,270.93,67.73,584.86,ESS_RDR,2.616560057,67.73,2505
SEG48,ESS_RDR_SEG48,SCH,SEG48,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,42.2,1.02,37,278.8,69.7,616.13,ESS_RDR,2.616560057,69.7,2505
SEG49,ESS_RDR_SEG49,SCH,SEG49,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.53,1.39,26,0,0,605.94,ESS_RDR,2.306725815,0,2505
SEG1,ESS_TIN_SEG01,SCH,SEG01,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,23,0.42,45,415.85,103.96,662.07,ESS_TIN,2.607142857,103.96,2463
SEG3,ESS_TIN_SEG03,SCH,SEG03,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,30.4,0.35,45,415.85,103.96,662.07,ESS_TIN,2.607142857,103.96,2463
SEG4,ESS_TIN_SEG04,SCH,SEG04,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,71.5,0.35,24,0,0,543.57,ESS_TIN,2.607142857,0,2463
SEG5,ESS_TIN_SEG05,SCH,SEG05,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,71.5,0.35,39,370.02,92.5,605.94,ESS_TIN,2.607142857,92.5,2463
SEG6,ESS_TIN_SEG06,SCH,SEG06,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,28.57,0.16,33,237.62,59.41,474.98,ESS_TIN,2.607142857,59.41,2463
SEG8,ESS_TIN_SEG08,SCH,SEG08,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,17.9,0.43,39,370.02,92.5,605.94,ESS_TIN,2.607142857,92.5,2463
SEG9,ESS_TIN_SEG09,SCH,SEG09,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,42.2,0,34,257.38,64.34,512.39,ESS_TIN,2.607142857,64.34,2463
SEG10,ESS_TIN_SEG10,SCH,SEG10,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,30.4,0.67,45,415.85,103.96,662.07,ESS_TIN,2.607142857,103.96,2463
SEG11,ESS_TIN_SEG11,SCH,SEG11,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,30.4,0,40,412.77,103.19,624.64,ESS_TIN,2.607142857,103.19,2463
SEG12,ESS_TIN_SEG12,SCH,SEG12,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,23,0.36,45,415.85,103.96,662.07,ESS_TIN,2.607142857,103.96,2463
SEG13,ESS_TIN_SEG13,SCH,SEG13,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,8.46,0.65,32,232.48,58.12,456.26,ESS_TIN,2.607142857,58.12,2463
SEG15,ESS_TIN_SEG15,SCH,SEG15,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,71.5,0.6,39,370.02,92.5,605.94,ESS_TIN,2.607142857,92.5,2463
SEG16,ESS_TIN_SEG16,SCH,SEG16,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,71.5,1.11,38,349.59,87.4,587.22,ESS_TIN,2.607142857,87.4,2463
SEG17,ESS_TIN_SEG17,SCH,SEG17,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,28.57,0.68,33,237.62,59.41,474.98,ESS_TIN,2.607142857,59.41,2463
SEG19,ESS_TIN_SEG19,SCH,SEG19,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,51.6,0.12,40,412.77,103.19,624.64,ESS_TIN,2.607142857,103.19,2463
SEG20,ESS_TIN_SEG20,SCH,SEG20,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,19,0.82,32,232.48,58.12,456.26,ESS_TIN,2.607142857,58.12,2463
SEG21,ESS_TIN_SEG21,SCH,SEG21,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,8.3,0.55,32,232.48,58.12,456.26,ESS_TIN,2.607142857,58.12,2463
SEG23,ESS_TIN_SEG23,SCH,SEG23,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,43.4,0.18,37,326.41,81.6,568.52,ESS_TIN,2.607142857,81.6,2463
SEG24,ESS_TIN_SEG24,SCH,SEG24,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,58.69,0.72,37,326.41,81.6,568.52,ESS_TIN,2.607142857,81.6,2463
SEG25,ESS_TIN_SEG25,SCH,SEG25,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,8.98,0.98,35,277.81,69.45,531.1,ESS_TIN,2.607142857,69.45,2463
SEG26,ESS_TIN_SEG26,SCH,SEG26,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,43.4,0.31,34,257.38,64.34,512.39,ESS_TIN,2.607142857,64.34,2463
SEG33,ESS_TIN_SEG33,SCH,SEG33,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,8.17,3.55,37,326.41,81.6,568.52,ESS_TIN,2.607142857,81.6,2463
SEG34,ESS_TIN_SEG34,SCH,SEG34,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,27.76,8.09,37,326.41,81.6,568.52,ESS_TIN,2.607142857,81.6,2463
SEG35,ESS_TIN_SEG35,SCH,SEG35,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,27.76,2.47,40,412.77,103.19,624.64,ESS_TIN,2.607142857,103.19,2463
SEG36,ESS_TIN_SEG36,SCH,SEG36,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,6.56,3.33,36,305.99,76.5,549.8,ESS_TIN,2.607142857,76.5,2463
SEG37,ESS_TIN_SEG37,SCH,SEG37,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,18.16,4.37,21,0,0,450.03,ESS_TIN,2.607142857,0,2463
SEG38,ESS_TIN_SEG38,SCH,SEG38,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,3.32,2.1,34,257.38,64.34,512.39,ESS_TIN,2.607142857,64.34,2463
SEG39,ESS_TIN_SEG39,SCH,SEG39,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,11.76,1.74,34,257.38,64.34,512.39,ESS_TIN,2.607142857,64.34,2463
SEG40,ESS_TIN_SEG40,SCH,SEG40,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,16.62,3.88,25,0,0,574.74,ESS_TIN,2.607142857,0,2463
SEG41,ESS_TIN_SEG41,SCH,SEG41,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,8.11,0.98,39,370.02,92.5,605.94,ESS_TIN,2.607142857,92.5,2463
SEG42,ESS_TIN_SEG42,SCH,SEG42,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.93,4.01,29,0,0,699.48,ESS_TIN,2.607142857,0,2463
SEG43,ESS_TIN_SEG43,SCH,SEG43,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,9.72,2.82,23,0,0,512.39,ESS_TIN,2.607142857,0,2463
SEG46,ESS_TIN_SEG46,SCH,SEG46,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,3.34,1.67,41,394.06,98.52,643.35,ESS_TIN,2.607142857,98.52,2463
SEG47,ESS_TIN_SEG47,SCH,SEG47,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.08,4.99,36,305.99,76.5,549.8,ESS_TIN,2.607142857,76.5,2463
SEG48,ESS_TIN_SEG48,SCH,SEG48,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,42.2,1.02,37,326.41,81.6,568.52,ESS_TIN,2.607142857,81.6,2463
SEG49,ESS_TIN_SEG49,SCH,SEG49,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.53,1.39,26,0,0,605.94,ESS_TIN,2.607142857,0,2463
SEG1,ESS_TSC_SEG01,SCH,SEG01,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,23,0.42,45,321.06,80.27,756.86,ESS_TSC,2.788461538,80.27,2501
SEG2,ESS_TSC_SEG02,SCH,SEG02,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,45,0.06,47,341.07,85.27,757.79,ESS_TSC,2.788461538,85.27,2501
SEG3,ESS_TSC_SEG03,SCH,SEG03,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,30.4,0.35,45,321.06,80.27,756.86,ESS_TSC,2.788461538,80.27,2501
SEG4,ESS_TSC_SEG04,SCH,SEG04,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,71.5,0.35,24,0,0,543.57,ESS_TSC,2.550824176,0,2501
SEG5,ESS_TSC_SEG05,SCH,SEG05,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,71.5,0.35,39,297.28,74.32,678.68,ESS_TSC,2.788461538,74.32,2501
SEG6,ESS_TSC_SEG06,SCH,SEG06,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,28.57,0.16,33,237.2,59.3,475.4,ESS_TSC,2.788461538,59.3,2501
SEG8,ESS_TSC_SEG08,SCH,SEG08,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,17.9,0.43,39,297.28,74.32,678.68,ESS_TSC,2.788461538,74.32,2501
SEG9,ESS_TSC_SEG09,SCH,SEG09,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,42.2,0,34,247.46,61.87,522.31,ESS_TSC,2.788461538,61.87,2501
SEG10,ESS_TSC_SEG10,SCH,SEG10,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,30.4,0.67,45,321.06,80.27,756.86,ESS_TSC,2.788461538,80.27,2501
SEG11,ESS_TSC_SEG11,SCH,SEG11,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,30.4,0,40,311.82,77.96,725.59,ESS_TSC,2.788461538,77.96,2501
SEG12,ESS_TSC_SEG12,SCH,SEG12,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,23,0.36,45,321.06,80.27,756.86,ESS_TSC,2.788461538,80.27,2501
SEG13,ESS_TSC_SEG13,SCH,SEG13,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,8.46,0.65,32,228.97,57.24,459.77,ESS_TSC,2.788461538,57.24,2501
SEG14,ESS_TSC_SEG14,SCH,SEG14,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,16.5,1.39,47,341.07,85.27,757.79,ESS_TSC,2.788461538,85.27,2501
SEG15,ESS_TSC_SEG15,SCH,SEG15,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,71.5,0.6,39,297.28,74.32,678.68,ESS_TSC,2.788461538,74.32,2501
SEG16,ESS_TSC_SEG16,SCH,SEG16,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,71.5,1.11,38,289.4,72.35,647.41,ESS_TSC,2.788461538,72.35,2501
SEG17,ESS_TSC_SEG17,SCH,SEG17,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,28.57,0.68,33,237.2,59.3,475.4,ESS_TSC,2.788461538,59.3,2501
SEG19,ESS_TSC_SEG19,SCH,SEG19,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,51.6,0.12,40,311.82,77.96,725.59,ESS_TSC,2.788461538,77.96,2501
SEG20,ESS_TSC_SEG20,SCH,SEG20,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,19,0.82,32,228.97,57.24,459.77,ESS_TSC,2.788461538,57.24,2501
SEG21,ESS_TSC_SEG21,SCH,SEG21,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,8.3,0.55,32,228.97,57.24,459.77,ESS_TSC,2.788461538,57.24,2501
SEG23,ESS_TSC_SEG23,SCH,SEG23,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,43.4,0.18,37,278.8,69.7,616.13,ESS_TSC,2.788461538,69.7,2501
SEG24,ESS_TSC_SEG24,SCH,SEG24,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,58.69,0.72,37,278.8,69.7,616.13,ESS_TSC,2.788461538,69.7,2501
SEG25,ESS_TSC_SEG25,SCH,SEG25,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,8.98,0.98,35,255.32,63.83,553.59,ESS_TSC,2.788461538,63.83,2501
SEG26,ESS_TSC_SEG26,SCH,SEG26,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,43.4,0.31,34,247.46,61.87,522.31,ESS_TSC,2.788461538,61.87,2501
SEG28,ESS_TSC_SEG28,SCH,SEG28,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,19.9,0.96,48,341.07,85.27,757.79,ESS_TSC,2.788461538,85.27,2501
SEG29,ESS_TSC_SEG29,SCH,SEG29,16,3,SEG42,0.75,0.615384615,0.373626374,0.356136821,0.642857143,0,0.614420063,0.390824984,1,0,19.9,0.62,48,307.11,76.78,791.75,ESS_TSC,2.365384615,76.78,2501
SEG31,ESS_TSC_SEG31,SCH,SEG31,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,32.44,4.68,45,321.06,80.27,756.86,ESS_TSC,2.788461538,80.27,2501
SEG33,ESS_TSC_SEG33,SCH,SEG33,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,8.17,3.55,37,278.8,69.7,616.13,ESS_TSC,2.788461538,69.7,2501
SEG34,ESS_TSC_SEG34,SCH,SEG34,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,27.76,8.09,37,278.8,69.7,616.13,ESS_TSC,2.788461538,69.7,2501
SEG35,ESS_TSC_SEG35,SCH,SEG35,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,27.76,2.47,40,311.82,77.96,725.59,ESS_TSC,2.788461538,77.96,2501
SEG36,ESS_TSC_SEG36,SCH,SEG36,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,6.56,3.33,36,270.93,67.73,584.86,ESS_TSC,2.788461538,67.73,2501
SEG37,ESS_TSC_SEG37,SCH,SEG37,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,18.16,4.37,21,0,0,450.03,ESS_TSC,2.550824176,0,2501
SEG38,ESS_TSC_SEG38,SCH,SEG38,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,3.32,2.1,34,247.46,61.87,522.31,ESS_TSC,2.788461538,61.87,2501
SEG39,ESS_TSC_SEG39,SCH,SEG39,15,2,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,11.76,1.74,34,247.46,61.87,522.31,ESS_TSC,2.788461538,61.87,2501
