site_id,id,region,epid,measure_id,glz_class,epid_assigned,n_lepi,n_plant,n_red_list_lepi_pa,n_red_list_plant_pa,av_reg_dist_lepi_pa,av_reg_dist_plant_pa,sum_troph_int_pa,n_unique_int_pa,connectance_pa,z_score_nest_pa,sum_crops_pa,n_crop_pests_pa,sizemanagementunit_ha,slope,glz,oc_ha,oc_0.25ha,p_ha,optimisation,ecovalue,cost,budget
AEG26,all_scores_ESS50_AEG26,ALB,AEG26,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,1.4,23.34,19,647.77,161.9425,-380.8,all_scores_ESS50,6.97403281,161.9425,1117
AEG27,all_scores_ESS50_AEG27,ALB,AEG27,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,2.21,10.49,17,15.19,3.7975,373.56,all_scores_ESS50,3.075047169,3.7975,1117
AEG30,all_scores_ESS50_AEG30,ALB,AEG30,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,1.37,11.29,32,40.18,10.045,619.02,all_scores_ESS50,3.417133969,10.045,1117
AEG31,all_scores_ESS50_AEG31,ALB,AEG31,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,4.28,14.27,22,17.92,4.48,440.71,all_scores_ESS50,3.075047169,4.48,1117
AEG36,all_scores_ESS50_AEG36,ALB,AEG36,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,9.64,6.45,30,31.92,7.98,574.31,all_scores_ESS50,3.288461142,7.98,1117
AEG37,all_scores_ESS50_AEG37,ALB,AEG37,5,2,AEG38,0.22222,0.33333,0.16667,0.14286,0.20392,0.12037,0.18065,0,0.51751,0.64879,0.46667,0.5,3.93,17.6,27,3.47,0.8675,523.29,all_scores_ESS50,3.019651083,0.8675,1117
AEG38,all_scores_ESS50_AEG38,ALB,AEG38,5,3,AEG38,0.22222,0.33333,0.16667,0.14286,0.20392,0.12037,0.18065,0,0.51751,0.64879,0.46667,0.5,1.28,3.02,43,187.11,46.7775,687.6,all_scores_ESS50,3.019651083,46.7775,1117
AEG39,all_scores_ESS50_AEG39,ALB,AEG39,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.55,10.74,29,5.43,1.3575,574.31,all_scores_ESS50,3.288461142,1.3575,1117
AEG40,all_scores_ESS50_AEG40,ALB,AEG40,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.88,13.89,28,6.19,1.5475,547.05,all_scores_ESS50,3.288461142,1.5475,1117
AEG41,all_scores_ESS50_AEG41,ALB,AEG41,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,5.39,14.55,31,39.46,9.865,593.25,all_scores_ESS50,3.417133969,9.865,1117
AEG42,all_scores_ESS50_AEG42,ALB,AEG42,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,2.54,19.53,30,31.92,7.98,574.31,all_scores_ESS50,3.288461142,7.98,1117
AEG43,all_scores_ESS50_AEG43,ALB,AEG43,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.7,14.02,28,6.19,1.5475,547.05,all_scores_ESS50,3.288461142,1.5475,1117
AEG44,all_scores_ESS50_AEG44,ALB,AEG44,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.16,24.71,36,170.63,42.6575,574.31,all_scores_ESS50,3.288461142,42.6575,1117
AEG45,all_scores_ESS50_AEG45,ALB,AEG45,5,3,AEG38,0.22222,0.33333,0.16667,0.14286,0.20392,0.12037,0.18065,0,0.51751,0.64879,0.46667,0.5,1.55,7.55,40,158.9,39.725,661.63,all_scores_ESS50,3.019651083,39.725,1117
AEG46,all_scores_ESS50_AEG46,ALB,AEG46,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.44,14.48,30,31.92,7.98,574.31,all_scores_ESS50,3.288461142,7.98,1117
AEG47,all_scores_ESS50_AEG47,ALB,AEG47,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,7.68,29.89,16,538.3,134.575,-380.8,all_scores_ESS50,6.97403281,134.575,1117
AEG48,all_scores_ESS50_AEG48,ALB,AEG48,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,7.68,18.05,18,15.75,3.9375,387.39,all_scores_ESS50,3.075047169,3.9375,1117
AEG1,ESR_AEG01,ALB,AEG01,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,9.79,4.98,29,5.43,1.3575,574.31,ESR,0.701109355,1.3575,1065
AEG2,ESR_AEG02,ALB,AEG02,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,6.34,10.83,29,5.43,1.3575,574.31,ESR,0.701109355,1.3575,1065
AEG3,ESR_AEG03,ALB,AEG03,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,5.19,5.5,30,39.08,9.77,567.14,ESR,1.849996049,9.77,1065
AEG4,ESR_AEG04,ALB,AEG04,5,3,AEG38,0.22222,0.33333,0.16667,0.14286,0.20392,0.12037,0.18065,0,0.51751,0.64879,0.46667,0.5,4.39,18.68,36,123.7,30.925,624.59,ESR,1.166301285,30.925,1065
AEG5,ESR_AEG05,ALB,AEG05,5,3,AEG38,0.22222,0.33333,0.16667,0.14286,0.20392,0.12037,0.18065,0,0.51751,0.64879,0.46667,0.5,8.16,4.87,36,123.7,30.925,624.59,ESR,1.166301285,30.925,1065
AEG6,ESR_AEG06,ALB,AEG06,5,3,AEG38,0.22222,0.33333,0.16667,0.14286,0.20392,0.12037,0.18065,0,0.51751,0.64879,0.46667,0.5,6.4,12.67,38,140.96,35.24,643.46,ESR,1.166301285,35.24,1065
AEG7,ESR_AEG07,ALB,AEG07,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,9.1,18.05,18,15.75,3.9375,387.39,ESR,1.369389207,3.9375,1065
AEG8,ESR_AEG08,ALB,AEG08,6,2,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,8.1,6.54,26,19.96,4.99,490.82,ESR,1.369389207,4.99,1065
AEG9,ESR_AEG09,ALB,AEG09,12,1,AEG09,1,0.9,1,0.85714,0.65882,0.67241,0.89032,0.5,0.35467,0.7213,0.26667,1,12.39,23.69,18,631.82,157.955,-401.34,ESR,1.075974003,157.955,1065
AEG11,ESR_AEG11,ALB,AEG11,5,3,AEG38,0.22222,0.33333,0.16667,0.14286,0.20392,0.12037,0.18065,0,0.51751,0.64879,0.46667,0.5,5.61,8.87,35,115.34,28.835,614.9,ESR,1.166301285,28.835,1065
AEG12,ESR_AEG12,ALB,AEG12,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,14.75,8.5,22,17.92,4.48,440.71,ESR,1.369389207,4.48,1065
AEG13,ESR_AEG13,ALB,AEG13,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,6.74,12.49,33,41.22,10.305,644.47,ESR,1.849996049,10.305,1065
AEG14,ESR_AEG14,ALB,AEG14,6,2,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,5.64,10.74,25,19.46,4.865,478.59,ESR,1.369389207,4.865,1065
AEG15,ESR_AEG15,ALB,AEG15,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,3.78,11.94,33,41.22,10.305,644.47,ESR,1.849996049,10.305,1065
AEG17,ESR_AEG17,ALB,AEG17,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.98,10.02,29,5.43,1.3575,574.31,ESR,0.701109355,1.3575,1065
AEG18,ESR_AEG18,ALB,AEG18,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,3.5,6.57,20,16.85,4.2125,414.45,ESR,1.369389207,4.2125,1065
AEG19,ESR_AEG19,ALB,AEG19,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.13,10.69,29,5.43,1.3575,574.31,ESR,0.701109355,1.3575,1065
AEG20,ESR_AEG20,ALB,AEG20,13,2,AEG46,0.22222,0.26667,0,0.14286,0.05229,0.12037,0.17419,0,0.56255,0.37067,0.5,0.5,2.19,26.93,27,515.88,128.97,2.57,ESR,0.933217399,128.97,1065
AEG21,ESR_AEG21,ALB,AEG21,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,2.93,5.28,28,6.19,1.5475,547.05,ESR,0.701109355,1.5475,1065
AEG22,ESR_AEG22,ALB,AEG22,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,4.84,14.89,30,39.08,9.77,567.14,ESR,1.849996049,9.77,1065
AEG23,ESR_AEG23,ALB,AEG23,6,3,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,0.49,2.53,44,224.05,56.0125,668.72,ESR,1.369389207,56.0125,1065
AEG24,ESR_AEG24,ALB,AEG24,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,1.88,4.86,32,40.18,10.045,619.02,ESR,1.849996049,10.045,1065
AEG25,ESR_AEG25,ALB,AEG25,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,22.06,17.17,34,42.6,10.65,669.58,ESR,1.849996049,10.65,1065
AEG26,ESR_AEG26,ALB,AEG26,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,1.4,23.34,19,647.77,161.9425,-380.8,ESR,1.308860074,161.9425,1065
AEG27,ESR_AEG27,ALB,AEG27,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,2.21,10.49,17,15.19,3.7975,373.56,ESR,1.369389207,3.7975,1065
AEG30,ESR_AEG30,ALB,AEG30,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,1.37,11.29,32,40.18,10.045,619.02,ESR,1.849996049,10.045,1065
AEG31,ESR_AEG31,ALB,AEG31,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,4.28,14.27,22,17.92,4.48,440.71,ESR,1.369389207,4.48,1065
AEG36,ESR_AEG36,ALB,AEG36,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,9.64,6.45,30,39.08,9.77,567.14,ESR,1.849996049,9.77,1065
AEG37,ESR_AEG37,ALB,AEG37,5,2,AEG38,0.22222,0.33333,0.16667,0.14286,0.20392,0.12037,0.18065,0,0.51751,0.64879,0.46667,0.5,3.93,17.6,27,3.47,0.8675,523.29,ESR,1.166301285,0.8675,1065
AEG38,ESR_AEG38,ALB,AEG38,6,3,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,1.28,3.02,43,213.98,53.495,660.74,ESR,1.369389207,53.495,1065
AEG39,ESR_AEG39,ALB,AEG39,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.55,10.74,29,5.43,1.3575,574.31,ESR,0.701109355,1.3575,1065
AEG40,ESR_AEG40,ALB,AEG40,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.88,13.89,28,6.19,1.5475,547.05,ESR,0.701109355,1.5475,1065
AEG41,ESR_AEG41,ALB,AEG41,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,5.39,14.55,31,39.46,9.865,593.25,ESR,1.849996049,9.865,1065
AEG42,ESR_AEG42,ALB,AEG42,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,2.54,19.53,30,39.08,9.77,567.14,ESR,1.849996049,9.77,1065
AEG43,ESR_AEG43,ALB,AEG43,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.7,14.02,28,6.19,1.5475,547.05,ESR,0.701109355,1.5475,1065
AEG44,ESR_AEG44,ALB,AEG44,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.16,24.71,36,170.63,42.6575,574.31,ESR,0.701109355,42.6575,1065
AEG45,ESR_AEG45,ALB,AEG45,6,3,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,1.55,7.55,40,184.75,46.1875,635.78,ESR,1.369389207,46.1875,1065
AEG46,ESR_AEG46,ALB,AEG46,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,5.44,14.48,30,39.08,9.77,567.14,ESR,1.849996049,9.77,1065
AEG47,ESR_AEG47,ALB,AEG47,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,7.68,29.89,16,538.3,134.575,-380.8,ESR,1.308860074,134.575,1065
AEG48,ESR_AEG48,ALB,AEG48,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,7.68,18.05,18,15.75,3.9375,387.39,ESR,1.369389207,3.9375,1065
AEG1,ESS_AEG01,ALB,AEG01,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,9.79,4.98,29,5.43,1.3575,574.31,ESS,1.233333333,1.3575,1015
AEG2,ESS_AEG02,ALB,AEG02,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,6.34,10.83,29,5.43,1.3575,574.31,ESS,1.233333333,1.3575,1015
AEG3,ESS_AEG03,ALB,AEG03,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.19,5.5,30,31.92,7.98,574.31,ESS,1.233333333,7.98,1015
AEG4,ESS_AEG04,ALB,AEG04,4,3,AEG11,0,0.4,0,0.28571,0.02521,0.2549,0.05161,0,0.50679,0.20428,0.1,1,4.39,18.68,36,103.74,25.935,644.56,ESS,1.1,25.935,1015
AEG5,ESS_AEG05,ALB,AEG05,4,3,AEG11,0,0.4,0,0.28571,0.02521,0.2549,0.05161,0,0.50679,0.20428,0.1,1,8.16,4.87,36,103.74,25.935,644.56,ESS,1.1,25.935,1015
AEG6,ESS_AEG06,ALB,AEG06,4,3,AEG11,0,0.4,0,0.28571,0.02521,0.2549,0.05161,0,0.50679,0.20428,0.1,1,6.4,12.67,38,125.23,31.3075,659.19,ESS,1.1,31.3075,1015
AEG7,ESS_AEG07,ALB,AEG07,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,9.1,18.05,18,15.75,3.9375,387.39,ESS,0.966666667,3.9375,1015
AEG8,ESS_AEG08,ALB,AEG08,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,8.1,6.54,26,21.36,5.34,489.41,ESS,1.233333333,5.34,1015
AEG9,ESS_AEG09,ALB,AEG09,12,1,AEG09,1,0.9,1,0.85714,0.65882,0.67241,0.89032,0.5,0.35467,0.7213,0.26667,1,12.39,23.69,18,631.82,157.955,-401.34,ESS,1.266666667,157.955,1015
AEG11,ESS_AEG11,ALB,AEG11,4,3,AEG11,0,0.4,0,0.28571,0.02521,0.2549,0.05161,0,0.50679,0.20428,0.1,1,5.61,8.87,35,93.53,23.3825,636.7,ESS,1.1,23.3825,1015
AEG12,ESS_AEG12,ALB,AEG12,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,14.75,8.5,22,17.92,4.48,440.71,ESS,0.966666667,4.48,1015
AEG13,ESS_AEG13,ALB,AEG13,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,6.74,12.49,33,41.22,10.305,644.47,ESS,1,10.305,1015
AEG14,ESS_AEG14,ALB,AEG14,6,2,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,5.64,10.74,25,19.46,4.865,478.59,ESS,0.966666667,4.865,1015
AEG15,ESS_AEG15,ALB,AEG15,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,3.78,11.94,33,41.22,10.305,644.47,ESS,1,10.305,1015
AEG17,ESS_AEG17,ALB,AEG17,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.98,10.02,29,5.43,1.3575,574.31,ESS,1.233333333,1.3575,1015
AEG18,ESS_AEG18,ALB,AEG18,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,3.5,6.57,20,16.85,4.2125,414.45,ESS,0.966666667,4.2125,1015
AEG19,ESS_AEG19,ALB,AEG19,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.13,10.69,29,5.43,1.3575,574.31,ESS,1.233333333,1.3575,1015
AEG20,ESS_AEG20,ALB,AEG20,13,2,AEG46,0.22222,0.26667,0,0.14286,0.05229,0.12037,0.17419,0,0.56255,0.37067,0.5,0.5,2.19,26.93,27,515.88,128.97,2.57,ESS,1,128.97,1015
AEG21,ESS_AEG21,ALB,AEG21,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,2.93,5.28,28,6.19,1.5475,547.05,ESS,1.233333333,1.5475,1015
AEG22,ESS_AEG22,ALB,AEG22,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,4.84,14.89,30,31.92,7.98,574.31,ESS,1.233333333,7.98,1015
AEG23,ESS_AEG23,ALB,AEG23,4,3,AEG11,0,0.4,0,0.28571,0.02521,0.2549,0.05161,0,0.50679,0.20428,0.1,1,0.49,2.53,44,198.34,49.585,694.44,ESS,1.1,49.585,1015
AEG24,ESS_AEG24,ALB,AEG24,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,1.88,4.86,32,40.18,10.045,619.02,ESS,1,10.045,1015
AEG25,ESS_AEG25,ALB,AEG25,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,22.06,17.17,34,42.6,10.65,669.58,ESS,1,10.65,1015
AEG26,ESS_AEG26,ALB,AEG26,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,1.4,23.34,19,647.77,161.9425,-380.8,ESS,1,161.9425,1015
AEG27,ESS_AEG27,ALB,AEG27,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,2.21,10.49,17,15.19,3.7975,373.56,ESS,0.966666667,3.7975,1015
AEG30,ESS_AEG30,ALB,AEG30,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,1.37,11.29,32,40.18,10.045,619.02,ESS,1,10.045,1015
AEG31,ESS_AEG31,ALB,AEG31,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,4.28,14.27,22,17.92,4.48,440.71,ESS,0.966666667,4.48,1015
AEG36,ESS_AEG36,ALB,AEG36,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,9.64,6.45,30,31.92,7.98,574.31,ESS,1.233333333,7.98,1015
AEG37,ESS_AEG37,ALB,AEG37,5,2,AEG38,0.22222,0.33333,0.16667,0.14286,0.20392,0.12037,0.18065,0,0.51751,0.64879,0.46667,0.5,3.93,17.6,27,3.47,0.8675,523.29,ESS,0.966666667,0.8675,1015
AEG38,ESS_AEG38,ALB,AEG38,4,3,AEG11,0,0.4,0,0.28571,0.02521,0.2549,0.05161,0,0.50679,0.20428,0.1,1,1.28,3.02,43,185.25,46.3125,689.47,ESS,1.1,46.3125,1015
AEG39,ESS_AEG39,ALB,AEG39,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.55,10.74,29,5.43,1.3575,574.31,ESS,1.233333333,1.3575,1015
AEG40,ESS_AEG40,ALB,AEG40,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.88,13.89,28,6.19,1.5475,547.05,ESS,1.233333333,1.5475,1015
AEG41,ESS_AEG41,ALB,AEG41,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,5.39,14.55,31,39.46,9.865,593.25,ESS,1,9.865,1015
AEG42,ESS_AEG42,ALB,AEG42,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,2.54,19.53,30,31.92,7.98,574.31,ESS,1.233333333,7.98,1015
AEG43,ESS_AEG43,ALB,AEG43,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.7,14.02,28,6.19,1.5475,547.05,ESS,1.233333333,1.5475,1015
AEG44,ESS_AEG44,ALB,AEG44,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.16,24.71,36,170.63,42.6575,574.31,ESS,1.233333333,42.6575,1015
AEG45,ESS_AEG45,ALB,AEG45,4,3,AEG11,0,0.4,0,0.28571,0.02521,0.2549,0.05161,0,0.50679,0.20428,0.1,1,1.55,7.55,40,148.16,37.04,672.38,ESS,1.1,37.04,1015
AEG46,ESS_AEG46,ALB,AEG46,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.44,14.48,30,31.92,7.98,574.31,ESS,1.233333333,7.98,1015
AEG47,ESS_AEG47,ALB,AEG47,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,7.68,29.89,16,538.3,134.575,-380.8,ESS,1,134.575,1015
AEG48,ESS_AEG48,ALB,AEG48,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,7.68,18.05,18,15.75,3.9375,387.39,ESS,0.966666667,3.9375,1015
AEG1,ESS_ESR_AEG01,ALB,AEG01,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,9.79,4.98,29,5.43,1.3575,574.31,ESS_ESR,1.934442688,1.3575,1030
AEG2,ESS_ESR_AEG02,ALB,AEG02,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,6.34,10.83,29,5.43,1.3575,574.31,ESS_ESR,1.934442688,1.3575,1030
AEG3,ESS_ESR_AEG03,ALB,AEG03,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,5.19,5.5,30,39.08,9.77,567.14,ESS_ESR,2.849996049,9.77,1030
AEG4,ESS_ESR_AEG04,ALB,AEG04,4,3,AEG11,0,0.4,0,0.28571,0.02521,0.2549,0.05161,0,0.50679,0.20428,0.1,1,4.39,18.68,36,103.74,25.935,644.56,ESS_ESR,1.81106504,25.935,1030
AEG5,ESS_ESR_AEG05,ALB,AEG05,4,3,AEG11,0,0.4,0,0.28571,0.02521,0.2549,0.05161,0,0.50679,0.20428,0.1,1,8.16,4.87,36,103.74,25.935,644.56,ESS_ESR,1.81106504,25.935,1030
AEG6,ESS_ESR_AEG06,ALB,AEG06,5,3,AEG38,0.22222,0.33333,0.16667,0.14286,0.20392,0.12037,0.18065,0,0.51751,0.64879,0.46667,0.5,6.4,12.67,38,140.96,35.24,643.46,ESS_ESR,2.132967951,35.24,1030
AEG7,ESS_ESR_AEG07,ALB,AEG07,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,9.1,18.05,18,15.75,3.9375,387.39,ESS_ESR,2.336055873,3.9375,1030
AEG8,ESS_ESR_AEG08,ALB,AEG08,6,2,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,8.1,6.54,26,19.96,4.99,490.82,ESS_ESR,2.336055873,4.99,1030
AEG9,ESS_ESR_AEG09,ALB,AEG09,12,1,AEG09,1,0.9,1,0.85714,0.65882,0.67241,0.89032,0.5,0.35467,0.7213,0.26667,1,12.39,23.69,18,631.82,157.955,-401.34,ESS_ESR,2.342640669,157.955,1030
AEG11,ESS_ESR_AEG11,ALB,AEG11,4,3,AEG11,0,0.4,0,0.28571,0.02521,0.2549,0.05161,0,0.50679,0.20428,0.1,1,5.61,8.87,35,93.53,23.3825,636.7,ESS_ESR,1.81106504,23.3825,1030
AEG12,ESS_ESR_AEG12,ALB,AEG12,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,14.75,8.5,22,17.92,4.48,440.71,ESS_ESR,2.336055873,4.48,1030
AEG13,ESS_ESR_AEG13,ALB,AEG13,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,6.74,12.49,33,41.22,10.305,644.47,ESS_ESR,2.849996049,10.305,1030
AEG14,ESS_ESR_AEG14,ALB,AEG14,6,2,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,5.64,10.74,25,19.46,4.865,478.59,ESS_ESR,2.336055873,4.865,1030
