site_id,id,region,epid,measure_id,glz_class,epid_assigned,n_lepi,n_plant,n_red_list_lepi_pa,n_red_list_plant_pa,av_reg_dist_lepi_pa,av_reg_dist_plant_pa,sum_troph_int_pa,n_unique_int_pa,connectance_pa,z_score_nest_pa,sum_crops_pa,n_crop_pests_pa,sizemanagementunit_ha,slope,glz,oc_ha,oc_0.25ha,p_ha,optimisation,ecovalue,cost,budget
AEG8,n_lepi_AEG08,ALB,AEG08,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,8.1,6.54,26,172.27,43.0675,338.5,n_lepi,0.555555555555556,43.0675,2844
AEG9,n_lepi_AEG09,ALB,AEG09,12,1,AEG09,1,0.9,1,0.85714,0.65882,0.67241,0.89032,0.5,0.35467,0.7213,0.26667,1,12.39,23.69,18,631.82,157.955,-401.34,n_lepi,1,157.955,2844
AEG11,n_lepi_AEG11,ALB,AEG11,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.61,8.87,35,155.93,38.9825,574.31,n_lepi,0.388888888888889,38.9825,2844
AEG12,n_lepi_AEG12,ALB,AEG12,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,14.75,8.5,22,154.68,38.67,303.95,n_lepi,0.555555555555556,38.67,2844
AEG13,n_lepi_AEG13,ALB,AEG13,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,6.74,12.49,33,292.04,73.01,393.65,n_lepi,0.555555555555556,73.01,2844
AEG14,n_lepi_AEG14,ALB,AEG14,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.64,10.74,25,167.98,41.995,330.07,n_lepi,0.555555555555556,41.995,2844
AEG15,n_lepi_AEG15,ALB,AEG15,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,3.78,11.94,33,292.04,73.01,393.65,n_lepi,0.555555555555556,73.01,2844
AEG17,n_lepi_AEG17,ALB,AEG17,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,1.98,10.02,29,558.4,139.6,21.33,n_lepi,0.777777777777778,139.6,2844
AEG18,n_lepi_AEG18,ALB,AEG18,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,3.5,6.57,20,145.47,36.3675,285.84,n_lepi,0.555555555555556,36.3675,2844
AEG19,n_lepi_AEG19,ALB,AEG19,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.13,10.69,29,216.76,54.19,362.97,n_lepi,0.555555555555556,54.19,2844
AEG20,n_lepi_AEG20,ALB,AEG20,12,2,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,2.19,26.93,27,837.19,209.2975,-318.75,n_lepi,0.555555555555556,209.2975,2844
AEG21,n_lepi_AEG21,ALB,AEG21,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,2.93,5.28,28,198.29,49.5725,354.95,n_lepi,0.555555555555556,49.5725,2844
AEG22,n_lepi_AEG22,ALB,AEG22,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,4.84,14.89,30,584.89,146.2225,21.33,n_lepi,0.777777777777778,146.2225,2844
AEG23,n_lepi_AEG23,ALB,AEG23,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.49,2.53,44,318.47,79.6175,574.31,n_lepi,0.388888888888889,79.6175,2844
AEG24,n_lepi_AEG24,ALB,AEG24,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,1.88,4.86,32,273.01,68.2525,386.19,n_lepi,0.555555555555556,68.2525,2844
AEG25,n_lepi_AEG25,ALB,AEG25,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,22.06,17.17,34,311.2,77.8,400.97,n_lepi,0.555555555555556,77.8,2844
AEG26,n_lepi_AEG26,ALB,AEG26,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,1.4,23.34,19,647.77,161.9425,-380.8,n_lepi,0.833333333333333,161.9425,2844
AEG27,n_lepi_AEG27,ALB,AEG27,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,2.21,10.49,17,131.11,32.7775,257.63,n_lepi,0.555555555555556,32.7775,2844
AEG30,n_lepi_AEG30,ALB,AEG30,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,1.37,11.29,32,273.01,68.2525,386.19,n_lepi,0.555555555555556,68.2525,2844
AEG31,n_lepi_AEG31,ALB,AEG31,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,4.28,14.27,22,154.68,38.67,303.95,n_lepi,0.555555555555556,38.67,2844
AEG36,n_lepi_AEG36,ALB,AEG36,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,9.64,6.45,30,235.38,58.845,370.85,n_lepi,0.555555555555556,58.845,2844
AEG37,n_lepi_AEG37,ALB,AEG37,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,3.93,17.6,27,179.96,44.99,346.8,n_lepi,0.555555555555556,44.99,2844
AEG38,n_lepi_AEG38,ALB,AEG38,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.28,3.02,43,300.41,75.1025,574.31,n_lepi,0.388888888888889,75.1025,2844
AEG39,n_lepi_AEG39,ALB,AEG39,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.55,10.74,29,216.76,54.19,362.97,n_lepi,0.555555555555556,54.19,2844
AEG40,n_lepi_AEG40,ALB,AEG40,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,0.88,13.89,28,198.29,49.5725,354.95,n_lepi,0.555555555555556,49.5725,2844
AEG41,n_lepi_AEG41,ALB,AEG41,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.39,14.55,31,254.12,63.53,378.59,n_lepi,0.555555555555556,63.53,2844
AEG42,n_lepi_AEG42,ALB,AEG42,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,2.54,19.53,30,235.38,58.845,370.85,n_lepi,0.555555555555556,58.845,2844
AEG43,n_lepi_AEG43,ALB,AEG43,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,0.7,14.02,28,198.29,49.5725,354.95,n_lepi,0.555555555555556,49.5725,2844
AEG44,n_lepi_AEG44,ALB,AEG44,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.16,24.71,36,170.63,42.6575,574.31,n_lepi,0.388888888888889,42.6575,2844
AEG45,n_lepi_AEG45,ALB,AEG45,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.55,7.55,40,246.23,61.5575,574.31,n_lepi,0.388888888888889,61.5575,2844
AEG46,n_lepi_AEG46,ALB,AEG46,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.44,14.48,30,235.38,58.845,370.85,n_lepi,0.555555555555556,58.845,2844
AEG47,n_lepi_AEG47,ALB,AEG47,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,7.68,29.89,16,538.3,134.575,-380.8,n_lepi,0.833333333333333,134.575,2844
AEG48,n_lepi_AEG48,ALB,AEG48,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,7.68,18.05,18,135.97,33.9925,267.17,n_lepi,0.555555555555556,33.9925,2844
AEG1,av_reg_dist_lepi_pa_AEG01,ALB,AEG01,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,9.79,4.98,29,5.43,1.3575,574.31,av_reg_dist_lepi_pa,0.31764705882353,1.3575,2930
AEG2,av_reg_dist_lepi_pa_AEG02,ALB,AEG02,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,6.34,10.83,29,5.43,1.3575,574.31,av_reg_dist_lepi_pa,0.31764705882353,1.3575,2930
AEG3,av_reg_dist_lepi_pa_AEG03,ALB,AEG03,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,5.19,5.5,30,584.89,146.2225,21.33,av_reg_dist_lepi_pa,0.498269896193772,146.2225,2930
AEG4,av_reg_dist_lepi_pa_AEG04,ALB,AEG04,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,4.39,18.68,36,173.99,43.4975,574.31,av_reg_dist_lepi_pa,0.31764705882353,43.4975,2930
AEG5,av_reg_dist_lepi_pa_AEG05,ALB,AEG05,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,8.16,4.87,36,173.99,43.4975,574.31,av_reg_dist_lepi_pa,0.31764705882353,43.4975,2930
AEG6,av_reg_dist_lepi_pa_AEG06,ALB,AEG06,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,6.4,12.67,38,210.11,52.5275,574.31,av_reg_dist_lepi_pa,0.31764705882353,52.5275,2930
AEG7,av_reg_dist_lepi_pa_AEG07,ALB,AEG07,12,1,AEG07,0.5,0.7,0.58333,1,0.7563,0.94025,0.45161,0,0.42684,0.47086,0,1,9.1,18.05,18,845.44,211.36,-442.29,av_reg_dist_lepi_pa,0.756302521008403,211.36,2930
AEG8,av_reg_dist_lepi_pa_AEG08,ALB,AEG08,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,8.1,6.54,26,21.36,5.34,489.41,av_reg_dist_lepi_pa,0.31764705882353,5.34,2930
AEG9,av_reg_dist_lepi_pa_AEG09,ALB,AEG09,12,1,AEG09,1,0.9,1,0.85714,0.65882,0.67241,0.89032,0.5,0.35467,0.7213,0.26667,1,12.39,23.69,18,631.82,157.955,-401.34,av_reg_dist_lepi_pa,0.658823529411765,157.955,2930
AEG11,av_reg_dist_lepi_pa_AEG11,ALB,AEG11,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.61,8.87,35,155.93,38.9825,574.31,av_reg_dist_lepi_pa,0.31764705882353,38.9825,2930
AEG12,av_reg_dist_lepi_pa_AEG12,ALB,AEG12,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,14.75,8.5,22,154.68,38.67,303.95,av_reg_dist_lepi_pa,0.31764705882353,38.67,2930
AEG13,av_reg_dist_lepi_pa_AEG13,ALB,AEG13,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,6.74,12.49,33,111.38,27.845,574.31,av_reg_dist_lepi_pa,0.31764705882353,27.845,2930
AEG14,av_reg_dist_lepi_pa_AEG14,ALB,AEG14,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.64,10.74,25,38.08,9.52,459.97,av_reg_dist_lepi_pa,0.31764705882353,9.52,2930
AEG15,av_reg_dist_lepi_pa_AEG15,ALB,AEG15,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,3.78,11.94,33,111.38,27.845,574.31,av_reg_dist_lepi_pa,0.31764705882353,27.845,2930
AEG17,av_reg_dist_lepi_pa_AEG17,ALB,AEG17,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,1.98,10.02,29,558.4,139.6,21.33,av_reg_dist_lepi_pa,0.498269896193772,139.6,2930
AEG18,av_reg_dist_lepi_pa_AEG18,ALB,AEG18,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,3.5,6.57,20,145.47,36.3675,285.84,av_reg_dist_lepi_pa,0.31764705882353,36.3675,2930
AEG19,av_reg_dist_lepi_pa_AEG19,ALB,AEG19,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.13,10.69,29,5.43,1.3575,574.31,av_reg_dist_lepi_pa,0.31764705882353,1.3575,2930
AEG20,av_reg_dist_lepi_pa_AEG20,ALB,AEG20,12,2,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,2.19,26.93,27,837.19,209.2975,-318.75,av_reg_dist_lepi_pa,0.868778280542987,209.2975,2930
AEG21,av_reg_dist_lepi_pa_AEG21,ALB,AEG21,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,2.93,5.28,28,6.19,1.5475,547.05,av_reg_dist_lepi_pa,0.31764705882353,1.5475,2930
AEG22,av_reg_dist_lepi_pa_AEG22,ALB,AEG22,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,4.84,14.89,30,584.89,146.2225,21.33,av_reg_dist_lepi_pa,0.498269896193772,146.2225,2930
AEG23,av_reg_dist_lepi_pa_AEG23,ALB,AEG23,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.49,2.53,44,318.47,79.6175,574.31,av_reg_dist_lepi_pa,0.31764705882353,79.6175,2930
AEG24,av_reg_dist_lepi_pa_AEG24,ALB,AEG24,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.88,4.86,32,84.89,21.2225,574.31,av_reg_dist_lepi_pa,0.31764705882353,21.2225,2930
AEG25,av_reg_dist_lepi_pa_AEG25,ALB,AEG25,12,2,AEG25,0.55556,1,0.41667,0.71429,0.49827,0.77381,0.56129,0,0.35041,0.64182,0,1,22.06,17.17,34,1046.46,261.615,-334.28,av_reg_dist_lepi_pa,0.498269896193772,261.615,2930
AEG26,av_reg_dist_lepi_pa_AEG26,ALB,AEG26,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,1.4,23.34,19,647.77,161.9425,-380.8,av_reg_dist_lepi_pa,0.658823529411765,161.9425,2930
AEG27,av_reg_dist_lepi_pa_AEG27,ALB,AEG27,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,2.21,10.49,17,131.11,32.7775,257.63,av_reg_dist_lepi_pa,0.31764705882353,32.7775,2930
AEG30,av_reg_dist_lepi_pa_AEG30,ALB,AEG30,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.37,11.29,32,84.89,21.2225,574.31,av_reg_dist_lepi_pa,0.31764705882353,21.2225,2930
AEG31,av_reg_dist_lepi_pa_AEG31,ALB,AEG31,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,4.28,14.27,22,154.68,38.67,303.95,av_reg_dist_lepi_pa,0.31764705882353,38.67,2930
AEG36,av_reg_dist_lepi_pa_AEG36,ALB,AEG36,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,9.64,6.45,30,31.92,7.98,574.31,av_reg_dist_lepi_pa,0.31764705882353,7.98,2930
AEG37,av_reg_dist_lepi_pa_AEG37,ALB,AEG37,12,2,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,3.93,17.6,27,845.51,211.3775,-318.75,av_reg_dist_lepi_pa,0.868778280542987,211.3775,2930
AEG38,av_reg_dist_lepi_pa_AEG38,ALB,AEG38,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.28,3.02,43,300.41,75.1025,574.31,av_reg_dist_lepi_pa,0.31764705882353,75.1025,2930
AEG39,av_reg_dist_lepi_pa_AEG39,ALB,AEG39,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.55,10.74,29,5.43,1.3575,574.31,av_reg_dist_lepi_pa,0.31764705882353,1.3575,2930
AEG40,av_reg_dist_lepi_pa_AEG40,ALB,AEG40,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.88,13.89,28,6.19,1.5475,547.05,av_reg_dist_lepi_pa,0.31764705882353,1.5475,2930
AEG41,av_reg_dist_lepi_pa_AEG41,ALB,AEG41,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.39,14.55,31,58.4,14.6,574.31,av_reg_dist_lepi_pa,0.31764705882353,14.6,2930
AEG42,av_reg_dist_lepi_pa_AEG42,ALB,AEG42,12,2,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,2.54,19.53,30,924.97,231.2425,-318.75,av_reg_dist_lepi_pa,0.868778280542987,231.2425,2930
AEG43,av_reg_dist_lepi_pa_AEG43,ALB,AEG43,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.7,14.02,28,6.19,1.5475,547.05,av_reg_dist_lepi_pa,0.31764705882353,1.5475,2930
AEG44,av_reg_dist_lepi_pa_AEG44,ALB,AEG44,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.16,24.71,36,170.63,42.6575,574.31,av_reg_dist_lepi_pa,0.31764705882353,42.6575,2930
AEG45,av_reg_dist_lepi_pa_AEG45,ALB,AEG45,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.55,7.55,40,246.23,61.5575,574.31,av_reg_dist_lepi_pa,0.31764705882353,61.5575,2930
AEG46,av_reg_dist_lepi_pa_AEG46,ALB,AEG46,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.44,14.48,30,31.92,7.98,574.31,av_reg_dist_lepi_pa,0.31764705882353,7.98,2930
AEG47,av_reg_dist_lepi_pa_AEG47,ALB,AEG47,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,7.68,29.89,16,538.3,134.575,-380.8,av_reg_dist_lepi_pa,0.658823529411765,134.575,2930
AEG48,av_reg_dist_lepi_pa_AEG48,ALB,AEG48,12,1,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,7.68,18.05,18,721.89,180.4725,-318.75,av_reg_dist_lepi_pa,0.868778280542987,180.4725,2930
AEG1,sum_troph_int_pa_AEG01,ALB,AEG01,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,9.79,4.98,29,216.76,54.19,362.97,sum_troph_int_pa,0.580645161290323,54.19,3020
AEG2,sum_troph_int_pa_AEG02,ALB,AEG02,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,6.34,10.83,29,216.76,54.19,362.97,sum_troph_int_pa,0.580645161290323,54.19,3020
AEG3,sum_troph_int_pa_AEG03,ALB,AEG03,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,5.19,5.5,30,584.89,146.2225,21.33,sum_troph_int_pa,0.632258064516129,146.2225,3020
AEG4,sum_troph_int_pa_AEG04,ALB,AEG04,11,3,AEG43,0.38889,0.36667,0.16667,0.28571,0.16521,0.05856,0.33548,0,0.64688,0.61798,0.46667,0.5,4.39,18.68,36,410.74,102.685,337.56,sum_troph_int_pa,0.335483870967742,102.685,3020
AEG5,sum_troph_int_pa_AEG05,ALB,AEG05,11,3,AEG43,0.38889,0.36667,0.16667,0.28571,0.16521,0.05856,0.33548,0,0.64688,0.61798,0.46667,0.5,8.16,4.87,36,410.74,102.685,337.56,sum_troph_int_pa,0.335483870967742,102.685,3020
AEG6,sum_troph_int_pa_AEG06,ALB,AEG06,11,3,AEG43,0.38889,0.36667,0.16667,0.28571,0.16521,0.05856,0.33548,0,0.64688,0.61798,0.46667,0.5,6.4,12.67,38,435.27,108.8175,349.15,sum_troph_int_pa,0.335483870967742,108.8175,3020
AEG7,sum_troph_int_pa_AEG07,ALB,AEG07,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,9.1,18.05,18,135.97,33.9925,267.17,sum_troph_int_pa,0.580645161290323,33.9925,3020
AEG8,sum_troph_int_pa_AEG08,ALB,AEG08,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,8.1,6.54,26,172.27,43.0675,338.5,sum_troph_int_pa,0.580645161290323,43.0675,3020
AEG9,sum_troph_int_pa_AEG09,ALB,AEG09,12,1,AEG09,1,0.9,1,0.85714,0.65882,0.67241,0.89032,0.5,0.35467,0.7213,0.26667,1,12.39,23.69,18,631.82,157.955,-401.34,sum_troph_int_pa,0.890322580645161,157.955,3020
AEG11,sum_troph_int_pa_AEG11,ALB,AEG11,11,3,AEG43,0.38889,0.36667,0.16667,0.28571,0.16521,0.05856,0.33548,0,0.64688,0.61798,0.46667,0.5,5.61,8.87,35,398.47,99.6175,331.76,sum_troph_int_pa,0.335483870967742,99.6175,3020
AEG12,sum_troph_int_pa_AEG12,ALB,AEG12,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,14.75,8.5,22,154.68,38.67,303.95,sum_troph_int_pa,0.580645161290323,38.67,3020
AEG13,sum_troph_int_pa_AEG13,ALB,AEG13,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,6.74,12.49,33,292.04,73.01,393.65,sum_troph_int_pa,0.580645161290323,73.01,3020
AEG14,sum_troph_int_pa_AEG14,ALB,AEG14,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.64,10.74,25,167.98,41.995,330.07,sum_troph_int_pa,0.580645161290323,41.995,3020
AEG15,sum_troph_int_pa_AEG15,ALB,AEG15,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,3.78,11.94,33,292.04,73.01,393.65,sum_troph_int_pa,0.580645161290323,73.01,3020
AEG17,sum_troph_int_pa_AEG17,ALB,AEG17,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,1.98,10.02,29,558.4,139.6,21.33,sum_troph_int_pa,0.632258064516129,139.6,3020
AEG18,sum_troph_int_pa_AEG18,ALB,AEG18,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,3.5,6.57,20,145.47,36.3675,285.84,sum_troph_int_pa,0.580645161290323,36.3675,3020
AEG19,sum_troph_int_pa_AEG19,ALB,AEG19,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.13,10.69,29,216.76,54.19,362.97,sum_troph_int_pa,0.580645161290323,54.19,3020
AEG20,sum_troph_int_pa_AEG20,ALB,AEG20,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,2.19,26.93,27,0,0,518.44,sum_troph_int_pa,0.258064516129032,0,3020
AEG21,sum_troph_int_pa_AEG21,ALB,AEG21,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,2.93,5.28,28,198.29,49.5725,354.95,sum_troph_int_pa,0.580645161290323,49.5725,3020
AEG22,sum_troph_int_pa_AEG22,ALB,AEG22,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,4.84,14.89,30,584.89,146.2225,21.33,sum_troph_int_pa,0.632258064516129,146.2225,3020
AEG23,sum_troph_int_pa_AEG23,ALB,AEG23,11,3,AEG43,0.38889,0.36667,0.16667,0.28571,0.16521,0.05856,0.33548,0,0.64688,0.61798,0.46667,0.5,0.49,2.53,44,508.86,127.215,383.92,sum_troph_int_pa,0.335483870967742,127.215,3020
AEG24,sum_troph_int_pa_AEG24,ALB,AEG24,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,1.88,4.86,32,273.01,68.2525,386.19,sum_troph_int_pa,0.580645161290323,68.2525,3020
AEG25,sum_troph_int_pa_AEG25,ALB,AEG25,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,22.06,17.17,34,311.2,77.8,400.97,sum_troph_int_pa,0.580645161290323,77.8,3020
AEG26,sum_troph_int_pa_AEG26,ALB,AEG26,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,1.4,23.34,19,647.77,161.9425,-380.8,sum_troph_int_pa,1,161.9425,3020
