site_id,id,region,epid,measure_id,glz_class,epid_assigned,n_lepi,n_plant,n_red_list_lepi_pa,n_red_list_plant_pa,av_reg_dist_lepi_pa,av_reg_dist_plant_pa,sum_troph_int_pa,n_unique_int_pa,connectance_pa,z_score_nest_pa,sum_crops_pa,n_crop_pests_pa,sizemanagementunit_ha,slope,glz,oc_ha,oc_0.25ha,p_ha,optimisation,ecovalue,cost,budget
AEG13,ESS_TIN_AEG13,ALB,AEG13,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,6.74,12.49,33,292.04,73.01,393.65,ESS_TIN,1.580645161,73.01,3329
AEG14,ESS_TIN_AEG14,ALB,AEG14,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.64,10.74,25,167.98,41.995,330.07,ESS_TIN,1.580645161,41.995,3329
AEG15,ESS_TIN_AEG15,ALB,AEG15,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,3.78,11.94,33,292.04,73.01,393.65,ESS_TIN,1.580645161,73.01,3329
AEG17,ESS_TIN_AEG17,ALB,AEG17,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,1.98,10.02,29,558.4,139.6,21.33,ESS_TIN,1.865591398,139.6,3329
AEG18,ESS_TIN_AEG18,ALB,AEG18,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,3.5,6.57,20,145.47,36.3675,285.84,ESS_TIN,1.580645161,36.3675,3329
AEG19,ESS_TIN_AEG19,ALB,AEG19,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.13,10.69,29,216.76,54.19,362.97,ESS_TIN,1.580645161,54.19,3329
AEG20,ESS_TIN_AEG20,ALB,AEG20,12,2,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,2.19,26.93,27,837.19,209.2975,-318.75,ESS_TIN,2.491397849,209.2975,3329
AEG21,ESS_TIN_AEG21,ALB,AEG21,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,2.93,5.28,28,198.29,49.5725,354.95,ESS_TIN,1.580645161,49.5725,3329
AEG22,ESS_TIN_AEG22,ALB,AEG22,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,4.84,14.89,30,584.89,146.2225,21.33,ESS_TIN,1.865591398,146.2225,3329
AEG23,ESS_TIN_AEG23,ALB,AEG23,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.49,2.53,44,318.47,79.6175,574.31,ESS_TIN,1.491397849,79.6175,3329
AEG24,ESS_TIN_AEG24,ALB,AEG24,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,1.88,4.86,32,273.01,68.2525,386.19,ESS_TIN,1.580645161,68.2525,3329
AEG25,ESS_TIN_AEG25,ALB,AEG25,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,22.06,17.17,34,311.2,77.8,400.97,ESS_TIN,1.580645161,77.8,3329
AEG26,ESS_TIN_AEG26,ALB,AEG26,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,1.4,23.34,19,647.77,161.9425,-380.8,ESS_TIN,2,161.9425,3329
AEG27,ESS_TIN_AEG27,ALB,AEG27,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,2.21,10.49,17,131.11,32.7775,257.63,ESS_TIN,1.580645161,32.7775,3329
AEG30,ESS_TIN_AEG30,ALB,AEG30,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,1.37,11.29,32,273.01,68.2525,386.19,ESS_TIN,1.580645161,68.2525,3329
AEG31,ESS_TIN_AEG31,ALB,AEG31,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,4.28,14.27,22,154.68,38.67,303.95,ESS_TIN,1.580645161,38.67,3329
AEG36,ESS_TIN_AEG36,ALB,AEG36,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,9.64,6.45,30,235.38,58.845,370.85,ESS_TIN,1.580645161,58.845,3329
AEG37,ESS_TIN_AEG37,ALB,AEG37,12,2,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,3.93,17.6,27,845.51,211.3775,-318.75,ESS_TIN,2.491397849,211.3775,3329
AEG38,ESS_TIN_AEG38,ALB,AEG38,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.28,3.02,43,300.41,75.1025,574.31,ESS_TIN,1.491397849,75.1025,3329
AEG39,ESS_TIN_AEG39,ALB,AEG39,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.55,10.74,29,216.76,54.19,362.97,ESS_TIN,1.580645161,54.19,3329
AEG40,ESS_TIN_AEG40,ALB,AEG40,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,0.88,13.89,28,198.29,49.5725,354.95,ESS_TIN,1.580645161,49.5725,3329
AEG41,ESS_TIN_AEG41,ALB,AEG41,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.39,14.55,31,254.12,63.53,378.59,ESS_TIN,1.580645161,63.53,3329
AEG42,ESS_TIN_AEG42,ALB,AEG42,12,2,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,2.54,19.53,30,924.97,231.2425,-318.75,ESS_TIN,2.491397849,231.2425,3329
AEG43,ESS_TIN_AEG43,ALB,AEG43,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,0.7,14.02,28,198.29,49.5725,354.95,ESS_TIN,1.580645161,49.5725,3329
AEG44,ESS_TIN_AEG44,ALB,AEG44,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.16,24.71,36,170.63,42.6575,574.31,ESS_TIN,1.491397849,42.6575,3329
AEG45,ESS_TIN_AEG45,ALB,AEG45,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.55,7.55,40,246.23,61.5575,574.31,ESS_TIN,1.491397849,61.5575,3329
AEG46,ESS_TIN_AEG46,ALB,AEG46,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.44,14.48,30,235.38,58.845,370.85,ESS_TIN,1.580645161,58.845,3329
AEG47,ESS_TIN_AEG47,ALB,AEG47,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,7.68,29.89,16,538.3,134.575,-380.8,ESS_TIN,2,134.575,3329
AEG48,ESS_TIN_AEG48,ALB,AEG48,12,1,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,7.68,18.05,18,721.89,180.4725,-318.75,ESS_TIN,2.491397849,180.4725,3329
AEG1,ESS_TSC_AEG01,ALB,AEG01,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,9.79,4.98,29,216.76,54.19,362.97,ESS_TSC,3.438581669,54.19,3691
AEG2,ESS_TSC_AEG02,ALB,AEG02,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,6.34,10.83,29,216.76,54.19,362.97,ESS_TSC,3.438581669,54.19,3691
AEG3,ESS_TSC_AEG03,ALB,AEG03,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,5.19,5.5,30,584.89,146.2225,21.33,ESS_TSC,4.329083461,146.2225,3691
AEG4,ESS_TSC_AEG04,ALB,AEG04,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,4.39,18.68,36,173.99,43.4975,574.31,ESS_TSC,2.766001024,43.4975,3691
AEG5,ESS_TSC_AEG05,ALB,AEG05,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,8.16,4.87,36,173.99,43.4975,574.31,ESS_TSC,2.766001024,43.4975,3691
AEG6,ESS_TSC_AEG06,ALB,AEG06,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,6.4,12.67,38,210.11,52.5275,574.31,ESS_TSC,2.766001024,52.5275,3691
AEG7,ESS_TSC_AEG07,ALB,AEG07,12,1,AEG07,0.5,0.7,0.58333,1,0.7563,0.94025,0.45161,0,0.42684,0.47086,0,1,9.1,18.05,18,845.44,211.36,-442.29,ESS_TSC,4.234946237,211.36,3691
AEG8,ESS_TSC_AEG08,ALB,AEG08,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,8.1,6.54,26,172.27,43.0675,338.5,ESS_TSC,3.438581669,43.0675,3691
AEG9,ESS_TSC_AEG09,ALB,AEG09,12,1,AEG09,1,0.9,1,0.85714,0.65882,0.67241,0.89032,0.5,0.35467,0.7213,0.26667,1,12.39,23.69,18,631.82,157.955,-401.34,ESS_TSC,6.914132104,157.955,3691
AEG11,ESS_TSC_AEG11,ALB,AEG11,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.61,8.87,35,155.93,38.9825,574.31,ESS_TSC,2.766001024,38.9825,3691
AEG12,ESS_TSC_AEG12,ALB,AEG12,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,14.75,8.5,22,154.68,38.67,303.95,ESS_TSC,3.438581669,38.67,3691
AEG13,ESS_TSC_AEG13,ALB,AEG13,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,6.74,12.49,33,292.04,73.01,393.65,ESS_TSC,3.438581669,73.01,3691
AEG14,ESS_TSC_AEG14,ALB,AEG14,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.64,10.74,25,167.98,41.995,330.07,ESS_TSC,3.438581669,41.995,3691
AEG15,ESS_TSC_AEG15,ALB,AEG15,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,3.78,11.94,33,292.04,73.01,393.65,ESS_TSC,3.438581669,73.01,3691
AEG17,ESS_TSC_AEG17,ALB,AEG17,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,1.98,10.02,29,558.4,139.6,21.33,ESS_TSC,4.329083461,139.6,3691
AEG18,ESS_TSC_AEG18,ALB,AEG18,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,3.5,6.57,20,145.47,36.3675,285.84,ESS_TSC,3.438581669,36.3675,3691
AEG19,ESS_TSC_AEG19,ALB,AEG19,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.13,10.69,29,216.76,54.19,362.97,ESS_TSC,3.438581669,54.19,3691
AEG20,ESS_TSC_AEG20,ALB,AEG20,12,2,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,2.19,26.93,27,837.19,209.2975,-318.75,ESS_TSC,5.280286738,209.2975,3691
AEG21,ESS_TSC_AEG21,ALB,AEG21,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,2.93,5.28,28,198.29,49.5725,354.95,ESS_TSC,3.438581669,49.5725,3691
AEG22,ESS_TSC_AEG22,ALB,AEG22,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,4.84,14.89,30,584.89,146.2225,21.33,ESS_TSC,4.329083461,146.2225,3691
AEG23,ESS_TSC_AEG23,ALB,AEG23,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.49,2.53,44,318.47,79.6175,574.31,ESS_TSC,2.766001024,79.6175,3691
AEG24,ESS_TSC_AEG24,ALB,AEG24,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,1.88,4.86,32,273.01,68.2525,386.19,ESS_TSC,3.438581669,68.2525,3691
AEG25,ESS_TSC_AEG25,ALB,AEG25,12,2,AEG25,0.55556,1,0.41667,0.71429,0.49827,0.77381,0.56129,0,0.35041,0.64182,0,1,22.06,17.17,34,1046.46,261.615,-334.28,ESS_TSC,4.247798259,261.615,3691
AEG26,ESS_TSC_AEG26,ALB,AEG26,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,1.4,23.34,19,647.77,161.9425,-380.8,ESS_TSC,4.928571429,161.9425,3691
AEG27,ESS_TSC_AEG27,ALB,AEG27,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,2.21,10.49,17,131.11,32.7775,257.63,ESS_TSC,3.438581669,32.7775,3691
AEG30,ESS_TSC_AEG30,ALB,AEG30,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,1.37,11.29,32,273.01,68.2525,386.19,ESS_TSC,3.438581669,68.2525,3691
AEG31,ESS_TSC_AEG31,ALB,AEG31,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,4.28,14.27,22,154.68,38.67,303.95,ESS_TSC,3.438581669,38.67,3691
AEG36,ESS_TSC_AEG36,ALB,AEG36,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,9.64,6.45,30,235.38,58.845,370.85,ESS_TSC,3.438581669,58.845,3691
AEG37,ESS_TSC_AEG37,ALB,AEG37,12,2,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,3.93,17.6,27,845.51,211.3775,-318.75,ESS_TSC,5.280286738,211.3775,3691
AEG38,ESS_TSC_AEG38,ALB,AEG38,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.28,3.02,43,300.41,75.1025,574.31,ESS_TSC,2.766001024,75.1025,3691
AEG39,ESS_TSC_AEG39,ALB,AEG39,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.55,10.74,29,216.76,54.19,362.97,ESS_TSC,3.438581669,54.19,3691
AEG40,ESS_TSC_AEG40,ALB,AEG40,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,0.88,13.89,28,198.29,49.5725,354.95,ESS_TSC,3.438581669,49.5725,3691
AEG41,ESS_TSC_AEG41,ALB,AEG41,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.39,14.55,31,254.12,63.53,378.59,ESS_TSC,3.438581669,63.53,3691
AEG42,ESS_TSC_AEG42,ALB,AEG42,12,2,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,2.54,19.53,30,924.97,231.2425,-318.75,ESS_TSC,5.280286738,231.2425,3691
AEG43,ESS_TSC_AEG43,ALB,AEG43,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,0.7,14.02,28,198.29,49.5725,354.95,ESS_TSC,3.438581669,49.5725,3691
AEG44,ESS_TSC_AEG44,ALB,AEG44,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.16,24.71,36,170.63,42.6575,574.31,ESS_TSC,2.766001024,42.6575,3691
AEG45,ESS_TSC_AEG45,ALB,AEG45,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.55,7.55,40,246.23,61.5575,574.31,ESS_TSC,2.766001024,61.5575,3691
AEG46,ESS_TSC_AEG46,ALB,AEG46,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.44,14.48,30,235.38,58.845,370.85,ESS_TSC,3.438581669,58.845,3691
AEG47,ESS_TSC_AEG47,ALB,AEG47,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,7.68,29.89,16,538.3,134.575,-380.8,ESS_TSC,4.928571429,134.575,3691
AEG48,ESS_TSC_AEG48,ALB,AEG48,12,1,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,7.68,18.05,18,721.89,180.4725,-318.75,ESS_TSC,5.280286738,180.4725,3691
AEG1,RDR_AEG01,ALB,AEG01,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,9.79,4.98,29,216.76,54.19,362.97,RDR,0.806894371,54.19,3668
AEG2,RDR_AEG02,ALB,AEG02,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,6.34,10.83,29,216.76,54.19,362.97,RDR,0.806894371,54.19,3668
AEG3,RDR_AEG03,ALB,AEG03,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,5.19,5.5,30,584.89,146.2225,21.33,RDR,0.826552724,146.2225,3668
AEG4,RDR_AEG04,ALB,AEG04,7,3,AEG45,0.11111,0.3,0.08333,0.28571,0.26891,0.18571,0.10968,0,0.52352,0.3654,0.23333,0.5,4.39,18.68,36,184.18,46.045,564.12,RDR,0.454621849,46.045,3668
AEG5,RDR_AEG05,ALB,AEG05,7,3,AEG45,0.11111,0.3,0.08333,0.28571,0.26891,0.18571,0.10968,0,0.52352,0.3654,0.23333,0.5,8.16,4.87,36,184.18,46.045,564.12,RDR,0.454621849,46.045,3668
AEG6,RDR_AEG06,ALB,AEG06,7,3,AEG45,0.11111,0.3,0.08333,0.28571,0.26891,0.18571,0.10968,0,0.52352,0.3654,0.23333,0.5,6.4,12.67,38,203.26,50.815,581.16,RDR,0.454621849,50.815,3668
AEG7,RDR_AEG07,ALB,AEG07,12,1,AEG07,0.5,0.7,0.58333,1,0.7563,0.94025,0.45161,0,0.42684,0.47086,0,1,9.1,18.05,18,845.44,211.36,-442.29,RDR,1.696554093,211.36,3668
AEG8,RDR_AEG08,ALB,AEG08,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,8.1,6.54,26,172.27,43.0675,338.5,RDR,0.806894371,43.0675,3668
AEG9,RDR_AEG09,ALB,AEG09,12,1,AEG09,1,0.9,1,0.85714,0.65882,0.67241,0.89032,0.5,0.35467,0.7213,0.26667,1,12.39,23.69,18,631.82,157.955,-401.34,RDR,1.331237323,157.955,3668
AEG11,RDR_AEG11,ALB,AEG11,7,3,AEG45,0.11111,0.3,0.08333,0.28571,0.26891,0.18571,0.10968,0,0.52352,0.3654,0.23333,0.5,5.61,8.87,35,174.87,43.7175,555.37,RDR,0.454621849,43.7175,3668
AEG12,RDR_AEG12,ALB,AEG12,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,14.75,8.5,22,154.68,38.67,303.95,RDR,0.806894371,38.67,3668
AEG13,RDR_AEG13,ALB,AEG13,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,6.74,12.49,33,292.04,73.01,393.65,RDR,0.806894371,73.01,3668
AEG14,RDR_AEG14,ALB,AEG14,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.64,10.74,25,167.98,41.995,330.07,RDR,0.806894371,41.995,3668
AEG15,RDR_AEG15,ALB,AEG15,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,3.78,11.94,33,292.04,73.01,393.65,RDR,0.806894371,73.01,3668
AEG17,RDR_AEG17,ALB,AEG17,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,1.98,10.02,29,558.4,139.6,21.33,RDR,0.826552724,139.6,3668
AEG18,RDR_AEG18,ALB,AEG18,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,3.5,6.57,20,145.47,36.3675,285.84,RDR,0.806894371,36.3675,3668
AEG19,RDR_AEG19,ALB,AEG19,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.13,10.69,29,216.76,54.19,362.97,RDR,0.806894371,54.19,3668
AEG20,RDR_AEG20,ALB,AEG20,12,2,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,2.19,26.93,27,837.19,209.2975,-318.75,RDR,1.868778281,209.2975,3668
AEG21,RDR_AEG21,ALB,AEG21,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,2.93,5.28,28,198.29,49.5725,354.95,RDR,0.806894371,49.5725,3668
AEG22,RDR_AEG22,ALB,AEG22,12,2,AEG49,0.77778,0.73333,0.66667,0.28571,0.49827,0.32828,0.63226,0,0.36481,0.73954,0.23333,1,4.84,14.89,30,584.89,146.2225,21.33,RDR,0.826552724,146.2225,3668
AEG23,RDR_AEG23,ALB,AEG23,7,3,AEG45,0.11111,0.3,0.08333,0.28571,0.26891,0.18571,0.10968,0,0.52352,0.3654,0.23333,0.5,0.49,2.53,44,264.24,66.06,628.54,RDR,0.454621849,66.06,3668
AEG24,RDR_AEG24,ALB,AEG24,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,1.88,4.86,32,273.01,68.2525,386.19,RDR,0.806894371,68.2525,3668
AEG25,RDR_AEG25,ALB,AEG25,12,2,AEG25,0.55556,1,0.41667,0.71429,0.49827,0.77381,0.56129,0,0.35041,0.64182,0,1,22.06,17.17,34,1046.46,261.615,-334.28,RDR,1.27207942,261.615,3668
AEG26,RDR_AEG26,ALB,AEG26,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,1.4,23.34,19,647.77,161.9425,-380.8,RDR,1.236601307,161.9425,3668
AEG27,RDR_AEG27,ALB,AEG27,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,2.21,10.49,17,131.11,32.7775,257.63,RDR,0.806894371,32.7775,3668
AEG30,RDR_AEG30,ALB,AEG30,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,1.37,11.29,32,273.01,68.2525,386.19,RDR,0.806894371,68.2525,3668
AEG31,RDR_AEG31,ALB,AEG31,9,1,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,4.28,14.27,22,154.68,38.67,303.95,RDR,0.806894371,38.67,3668
AEG36,RDR_AEG36,ALB,AEG36,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,9.64,6.45,30,235.38,58.845,370.85,RDR,0.806894371,58.845,3668
AEG37,RDR_AEG37,ALB,AEG37,12,2,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,3.93,17.6,27,845.51,211.3775,-318.75,RDR,1.868778281,211.3775,3668
AEG38,RDR_AEG38,ALB,AEG38,7,3,AEG45,0.11111,0.3,0.08333,0.28571,0.26891,0.18571,0.10968,0,0.52352,0.3654,0.23333,0.5,1.28,3.02,43,253.68,63.42,621.03,RDR,0.454621849,63.42,3668
AEG39,RDR_AEG39,ALB,AEG39,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.55,10.74,29,216.76,54.19,362.97,RDR,0.806894371,54.19,3668
AEG40,RDR_AEG40,ALB,AEG40,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,0.88,13.89,28,198.29,49.5725,354.95,RDR,0.806894371,49.5725,3668
AEG41,RDR_AEG41,ALB,AEG41,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,5.39,14.55,31,254.12,63.53,378.59,RDR,0.806894371,63.53,3668
AEG42,RDR_AEG42,ALB,AEG42,12,2,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,2.54,19.53,30,924.97,231.2425,-318.75,RDR,1.868778281,231.2425,3668
AEG43,RDR_AEG43,ALB,AEG43,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,0.7,14.02,28,198.29,49.5725,354.95,RDR,0.806894371,49.5725,3668
AEG44,RDR_AEG44,ALB,AEG44,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.16,24.71,36,170.63,42.6575,574.31,RDR,0.438017429,42.6575,3668
